BookID,Rating,ReviewerID,ReviewID
RR774,5,24652,2461537
RR774,4,24685,2464837
RR774,5,24707,2462681
RR774,4,24751,2468566
RR774,5,24765,2471253
RR774,5,24775,2474233
RR774,5,24785,2474837
RR774,5,24845,2480639
RR774,5,24892,2484646
RR774,3,24893,2485538
RR774,4,24908,2482682
RR774,4,24916,2485264
RR774,5,24956,2492234
RR774,5,24957,2491740
RR774,5,25005,2495748
RR774,5,25017,2494968
RR774,5,25021,2494576
RR774,5,25044,2498064
RR774,4,25055,2496986
RR774,5,25100,2503070
RR774,4,25102,2504260
RR774,5,25113,2502489
RR774,4,25118,2503286
RR774,5,25133,2508152
RR774,5,25170,2512743
RR774,5,25187,2511077
RR774,4,25207,2515651
RR774,4,25245,2518362
RR774,5,25266,2519274
RR774,5,25275,2522847
RR774,5,25278,2524038
RR774,5,25286,2524640
RR774,3,25321,2523289
RR774,4,25347,2531433
RR774,5,25356,2526888
RR774,5,25362,2531745
RR774,5,25363,2528776
RR774,5,25398,2532375
RR774,4,25402,2536735
RR774,5,25406,2535749
RR774,5,25426,2535967
RR774,5,25450,2539753
RR774,5,25455,2536590
RR774,5,25472,2538488
RR774,3,25481,2543942
RR774,5,25523,2544380
RR774,4,25548,2547276
RR774,4,25554,2547678
RR774,4,25557,2552730
RR774,5,25580,2554139
RR774,4,25632,2555181
RR774,5,25633,2556766
RR774,5,25652,2559458
RR774,5,25666,2563135
RR774,5,25678,2560078
RR774,4,25694,2561183
RR774,5,25696,2565343
RR774,4,25763,2570360
RR774,1,25767,2569869
RR774,5,25861,2579170
RR774,3,25893,2584152
RR774,3,25905,2583273
RR774,4,25921,2589031
RR774,4,25929,2585772
RR774,3,25953,2587974
RR774,5,25959,2589564
RR774,4,25966,2588383
RR774,5,25976,2593244
RR774,5,25980,2590971
RR774,5,26003,2592182
RR774,5,26017,2596552
RR774,5,26018,2596652
RR774,5,26022,2599131
RR774,5,26039,2600732
RR774,5,26061,2599467
RR774,5,26062,2599270
RR774,5,26063,2601548
RR774,5,26070,2598387
RR774,5,26073,2599677
RR774,5,26082,2604636
RR774,5,26105,2607035
RR774,5,26111,2606546
RR774,5,26112,2603775
RR774,4,26114,2606747
RR774,4,26117,2606156
RR774,4,26130,2608545
RR774,5,26131,2606863
RR774,4,26138,2607464
RR774,4,26142,2608953
RR774,4,26156,2608769
RR774,5,26165,2610263
RR774,5,26169,2613237
RR774,5,26180,2612159
RR774,5,26181,2613645
RR774,5,26183,2614637
RR774,5,26189,2614544
RR774,4,26196,2611185
RR774,4,26204,2617133
RR774,3,26222,2617448
RR774,3,26240,2615288
RR774,5,26250,2621832
RR774,5,26264,2623232
RR774,5,26265,2620263
RR774,5,26266,2618779
RR774,4,26282,2620676
RR774,5,26299,2623168
RR774,5,26300,2623169
RR774,5,26338,2628949
RR774,4,26340,2625387
RR774,4,26354,2626985
RR774,5,26366,2632145
RR774,4,26367,2632839
RR774,5,26368,2628484
RR774,4,26374,2630470
RR774,5,26379,2630871
RR774,5,26395,2635243
RR774,3,26405,2631788
RR774,4,26406,2634660
RR774,4,26407,2635948
RR774,4,26415,2637342
RR774,5,26420,2639030
RR774,5,26430,2640030
RR774,5,26449,2640643
RR774,5,26451,2637378
RR774,4,26454,2637183
RR774,5,26459,2638475
RR774,5,26494,2645242
RR774,3,26500,2641783
RR774,5,26510,2644367
RR774,4,26518,2645860
RR774,5,26536,2647462
RR774,5,26543,2647766
RR774,4,26546,2647769
RR774,5,26555,2646590
RR774,5,26566,2651947
RR774,5,26577,2652552
RR774,5,26591,2654051
RR774,5,26600,2653862
RR774,4,26601,2657031
RR774,5,26604,2651589
RR774,4,26617,2653681
RR774,3,26618,2656355
RR774,5,26620,2653684
RR774,3,26650,2658862
RR774,5,26654,2657381
RR774,5,26667,2661156
RR774,5,26677,2662354
RR774,5,26693,2661578
RR774,5,26698,2666731
RR774,5,26702,2665646
RR774,5,26734,2666965
RR774,5,26739,2665881
RR774,5,26743,2666578
RR774,5,26744,2667272
RR774,5,26745,2669847
RR774,4,26767,2672047
RR774,4,26768,2670563
RR774,3,26788,2671771
RR774,3,26831,2676467
RR774,5,26845,2679055
RR774,5,26852,2678468
RR774,5,26858,2682731
RR774,4,26860,2682139
RR774,5,26878,2681662
RR774,4,26883,2681964
RR774,4,26890,2685931
RR774,5,26918,2683187
RR774,4,26927,2685968
RR774,5,26931,2685279
RR774,4,26932,2684587
RR774,5,26934,2688549
RR774,5,26939,2687564
RR774,4,26942,2688854
RR774,5,26955,2686689
RR774,5,26963,2690063
RR774,5,26975,2694134
RR774,5,26989,2690584
RR774,5,27022,2696557
RR774,5,27023,2696954
RR774,5,27028,2699236
RR774,5,27033,2694588
RR774,4,27045,2696481
RR774,5,27052,2699062
RR774,5,27070,2699971
RR774,5,27091,2701576
RR774,5,27095,2706233
RR774,5,27112,2707141
RR774,4,27121,2708041
RR774,5,27125,2707055
RR774,5,27145,2710738
RR774,5,27163,2712934
RR774,4,27168,2713038
RR774,3,27175,2708590
RR774,4,27181,2713942
RR774,5,27186,2712066
RR774,4,27191,2715833
RR774,5,27195,2715144
RR774,4,27213,2715261
RR774,5,27226,2719135
RR774,5,27248,2720048
RR774,5,27255,2721837
RR774,5,27259,2721643
RR774,5,27272,2720963
RR774,5,27276,2719581
RR774,5,27304,2725153
RR774,5,27376,2729779
RR774,5,27394,2735836
RR774,5,27398,2732573
RR774,3,27400,2732179
RR774,5,27401,2732972
RR774,5,27405,2735946
RR774,5,27438,2735484
RR774,4,27449,2736485
RR774,1,27450,2740743
RR774,4,27455,2739857
RR774,5,27459,2739069
RR774,2,27465,2743530
RR774,5,27480,2741763
RR774,5,27485,2743748
RR774,5,27494,2741975
RR774,5,27496,2742967
RR774,4,27512,2746745
RR774,3,27537,2750730
RR774,5,27552,2746389
RR774,5,27557,2751839
RR774,5,27560,2749070
RR774,5,27564,2752935
RR774,5,27571,2753833
RR774,5,27596,2755145
RR774,4,27599,2755643
RR774,4,27614,2753084
RR774,5,27622,2758438
RR774,4,27627,2757849
RR774,5,27630,2756565
RR774,4,27649,2761732
RR774,5,27657,2757681
RR774,4,27661,2762734
RR774,5,27663,2761251
RR774,5,27666,2759868
RR774,5,27669,2758782
RR774,5,27671,2761754
RR774,5,27672,2758389
RR774,5,27675,2760075
RR774,5,27677,2759285
RR774,5,27696,2763759
RR774,5,27702,2761686
RR774,5,27733,2768251
RR774,5,27738,2767365
RR774,5,27753,2766786
RR774,5,27757,2772730
RR774,5,27772,2770270
RR774,5,27788,2773355
RR774,5,27799,2776435
RR774,5,27812,2774369
RR774,5,27836,2776670
RR774,5,27839,2776277
RR774,5,27847,2780641
RR774,4,27882,2779488
RR774,5,27903,2782677
RR774,5,27916,2782690
RR774,5,27930,2786070
RR774,5,27938,2789642
RR774,5,27951,2791833
RR774,5,27954,2791143
RR774,5,27958,2790949
RR774,4,27986,2790581
RR774,3,27994,2795935
RR774,5,27996,2791383
RR774,5,28008,2794662
RR774,2,28022,2799131
RR774,5,28028,2795276
RR774,5,28036,2797858
RR774,4,28050,2797179
RR774,5,28057,2802631
RR774,5,28077,2800077
RR774,5,28097,2803364
RR774,3,28110,2805852
RR774,4,28139,2810039
RR774,4,28163,2807687
RR774,5,28164,2811054
RR774,5,28182,2812062
RR774,5,28234,2816767
RR774,5,28239,2818950
RR774,5,28248,2821632
RR774,5,28301,2827031
RR774,5,28306,2827333
RR774,5,28308,2823375
RR774,4,28314,2827440
RR774,5,28321,2827843
RR774,5,28334,2826668
RR774,5,28337,2829542
RR774,5,28339,2830237
RR774,4,28377,2832849
RR774,5,28381,2829982
RR774,4,28383,2832261
RR774,4,28405,2836144
RR774,3,28416,2834769
RR774,5,28421,2834675
RR774,2,28437,2839740
RR774,4,28441,2840536
RR774,5,28448,2841038
RR774,5,28459,2839267
RR774,5,28462,2842834
RR774,5,28470,2838090
RR774,4,28488,2844444
RR774,3,28502,2847032
RR774,5,28515,2843283
RR774,5,28540,2848159
RR774,4,28543,2850241
RR774,3,28551,2848566
RR774,5,28564,2847589
RR774,4,28567,2852245
RR774,5,28576,2854036
RR774,5,28580,2851664
RR774,4,28589,2854643
RR774,5,28649,2856287
RR774,5,28666,2859769
RR774,5,28669,2861257
RR774,5,28670,2863733
RR774,5,28696,2862274
RR774,4,28705,2861986
RR774,5,28717,2863384
RR774,5,28720,2864674
RR774,5,28741,2866774
RR774,5,28746,2870739
RR774,5,28818,2875662
RR774,5,28827,2877255
RR774,5,28838,2879939
RR774,5,28846,2877175
RR774,2,28865,2878481
RR774,4,28882,2882755
RR774,3,28894,2881777
RR774,5,28906,2886046
RR774,5,28912,2886448
RR774,5,28930,2886664
RR774,5,28945,2886778
RR774,4,28955,2890550
RR774,5,28957,2892235
RR774,5,28959,2889465
RR774,5,28967,2888978
RR774,4,28969,2892346
RR774,5,28974,2893044
RR774,4,28976,2891363
RR774,4,28985,2893154
RR774,4,28987,2894443
RR774,4,28993,2894647
RR774,4,29001,2896437
RR774,4,29009,2892386
RR774,5,29016,2894571
RR774,4,29018,2896850
RR774,5,29022,2893587
RR774,5,29041,2901031
RR774,4,29053,2896687
RR774,3,29062,2898676
RR774,5,29063,2900162
RR774,3,29065,2900362
RR774,5,29074,2903737
RR774,4,29080,2899783
RR774,3,29090,2904050
RR774,4,29103,2905845
RR774,2,29126,2907848
RR774,5,29127,2908542
RR774,4,29128,2909830
RR774,5,29132,2908646
RR774,4,29134,2909638
RR774,5,29151,2911932
RR774,4,29153,2910845
RR774,4,29168,2908583
RR774,4,29171,2911754
RR774,5,29183,2912657
RR774,5,29184,2911569
RR774,5,29196,2911779
RR774,3,29218,2915959
RR774,5,29221,2918635
RR774,5,29230,2919535
RR774,3,29239,2917366
RR774,5,29291,2921675
RR774,5,29298,2925543
RR774,5,29302,2925151
RR774,5,29308,2923969
RR774,5,29312,2925755
RR774,4,29328,2925375
RR774,5,29330,2929139
RR774,5,29338,2925682
RR774,4,29348,2931335
RR774,4,29357,2932235
RR774,5,29366,2928185
RR774,5,29378,2930474
RR774,5,29379,2932752
RR774,5,29386,2933650
RR774,3,29416,2937541
RR774,5,29420,2939030
RR774,5,29440,2940733
RR774,5,29445,2936085
RR774,5,29446,2939848
RR774,3,29470,2938783
RR774,5,29484,2943054
RR774,5,29485,2940184
RR774,4,29486,2941670
RR774,4,29501,2941685
RR774,3,29507,2947235
RR774,5,29515,2942689
RR774,4,29522,2947151
RR774,5,29526,2948838
RR774,4,29543,2949647
RR774,5,29545,2945689
RR774,5,29554,2949559
RR774,5,29574,2949381
RR774,5,29635,2960431
RR774,5,29641,2955487
RR774,4,29647,2956285
RR774,3,29655,2962134
RR774,5,29668,2959177
RR774,5,29671,2960863
RR774,5,29686,2960977
RR774,5,29688,2965137
RR774,5,29695,2963164
RR774,4,29697,2964750
RR774,5,29708,2964068
RR774,4,29716,2964769
RR774,4,29733,2969538
RR774,5,29812,2974072
RR774,5,29822,2973389
RR774,4,29823,2973588
RR774,5,29854,2976589
RR774,5,29855,2978471
RR774,5,29861,2978972
RR774,5,29873,2980964
RR774,5,29875,2981659
RR774,5,29895,2982966
RR774,5,29936,2990432
RR774,5,29963,2993033
RR774,4,29965,2989570
RR774,4,29984,2989886
RR774,4,29998,2992672
RR774,5,30017,2994176
RR774,5,30034,2996470
RR774,5,30044,2996480
RR774,5,30048,2996583
RR774,5,30056,2999957
RR774,5,30058,3002038
RR774,5,30065,3002738
RR774,5,30082,3002458
RR774,5,30084,3004044
RR774,5,30088,3000781
RR774,5,30095,3005243
RR774,4,30110,3002486
RR774,4,30116,3007937
RR774,4,30124,3005074
RR774,4,30134,3008450
RR774,4,30136,3006769
RR774,5,30143,3009449
RR774,5,30156,3010551
RR774,4,30163,3011053
RR774,5,30167,3012839
RR774,5,30179,3013544
RR774,4,30190,3012367
RR774,5,30212,3012587
RR774,5,30218,3013979
RR774,5,30223,3016756
RR774,5,30236,3019541
RR774,5,30237,3018750
RR774,4,30259,3020158
RR774,5,30273,3020073
RR774,5,30283,3023449
RR774,5,30294,3025737
RR774,5,30297,3026532
RR774,5,30311,3026645
RR774,5,30315,3024372
RR774,4,30332,3027260
RR774,5,30360,3029763
RR774,5,30388,3032563
RR774,5,30389,3032861
RR774,3,30411,3036843
RR774,3,30425,3034976
RR774,5,30447,3038958
RR774,5,30448,3037870
RR774,3,30472,3040963
RR774,3,30497,3041186
RR774,3,30502,3046042
RR774,5,30527,3049235
RR774,5,30543,3049944
RR774,5,30559,3052930
RR774,5,30562,3048478
RR774,5,30572,3051953
RR774,5,30576,3051165
RR774,5,30585,3053451
RR774,5,30606,3055056
RR774,5,30650,3060743
RR774,5,30655,3060055
RR774,5,30661,3060160
RR774,5,30679,3062059
RR774,5,30709,3063079
RR774,4,30735,3066273
RR774,3,30739,3066475
RR774,5,30762,3072537
RR774,5,30777,3074235
RR774,4,30794,3074549
RR774,5,30802,3073270
RR774,5,30817,3078730
RR774,3,30824,3075965
RR774,5,30846,3076878
RR774,5,30861,3078477
RR774,3,30867,3078681
RR774,5,30895,3084154
RR774,5,30910,3085555
RR774,5,30937,3085879
RR774,5,30956,3088967
RR774,5,30962,3088676
RR774,5,30971,3091061
RR774,4,30989,3090386
RR774,5,30990,3095832
RR774,5,30992,3090389
RR774,3,31008,3091890
RR774,5,31023,3097251
RR774,3,31033,3097063
RR774,5,31040,3098753
RR774,5,31041,3098754
RR774,4,31061,3101843
RR774,5,31113,3102885
RR774,5,31126,3108244
RR774,5,31137,3109245
RR774,4,31144,3108361
RR774,4,31179,3110574
RR774,4,31213,3117340
RR774,3,31215,3112986
RR774,5,31221,3117744
RR774,5,31238,3117563
RR774,3,31256,3118571
RR774,5,31257,3117879
RR774,5,31259,3117386
RR774,5,31265,3121748
RR774,3,31284,3124440
RR774,4,31293,3124647
RR774,4,31328,3128246
RR774,5,31335,3124887
RR774,5,31382,3132656
RR774,3,31389,3130881
RR774,5,31396,3132967
RR774,5,31406,3131789
RR774,5,31429,3139633
RR774,2,31445,3139055
RR774,4,31464,3142143
RR774,5,31468,3138880
RR774,5,31473,3139875
RR774,5,31474,3141757
RR774,5,31479,3143148
RR774,5,31488,3144840
RR774,3,31505,3147035
RR774,4,31525,3147055
RR774,4,31529,3144683
RR774,5,31531,3149536
RR774,5,31536,3145086
RR774,5,31560,3151842
RR774,5,31569,3151950
RR774,5,31575,3152748
RR774,5,31582,3152953
RR774,5,31623,3158934
RR774,4,31634,3158351
RR774,5,31640,3158555
RR774,4,31652,3161339
RR774,4,31655,3158075
RR774,5,31656,3158373
RR774,5,31660,3161149
RR774,5,31662,3157686
RR774,3,31663,3161647
RR774,5,31672,3164131
RR774,4,31697,3163463
RR774,4,31703,3166934
RR774,5,31775,3174134
RR774,3,31777,3171859
RR774,5,31783,3175033
RR774,5,31785,3172956
RR774,4,31795,3171580
RR774,5,31820,3178535
RR774,5,31839,3178257
RR774,5,31847,3179255
RR774,5,31873,3180172
RR774,4,31889,3185831
RR774,4,31918,3186949
RR774,5,31928,3188642
RR774,5,31929,3184485
RR774,3,31953,3191637
RR774,5,31957,3187087
RR774,3,31998,3196830
RR774,5,32019,3196554
RR774,5,32021,3197348
RR774,1,32023,3194281
RR774,4,32032,3198547
RR774,4,32056,3196987
RR774,4,32059,3196990
RR774,5,32070,3198486
RR774,4,32080,3204139
RR774,3,32089,3201178
RR774,5,32129,3208544
RR774,5,32139,3204990
RR774,5,32159,3208772
RR774,4,32161,3207883
RR774,4,32171,3208784
RR774,5,32186,3215630
RR774,5,32204,3213173
RR774,5,32223,3217350
RR774,5,32230,3216961
RR774,5,32234,3214490
RR774,3,32237,3215483
RR774,4,32246,3216878
RR774,5,32250,3220644
RR774,5,32251,3218368
RR774,5,32255,3216788
RR774,5,32259,3220455
RR774,5,32267,3222542
RR774,5,32292,3221577
RR774,5,32333,3225479
RR774,4,32354,3229559
RR774,4,32366,3227987
RR774,5,32416,3235264
RR774,5,32431,3234982
RR774,5,32434,3235678
RR774,5,32456,3241343
RR774,5,32460,3241050
RR774,5,32476,3239878
RR774,4,32490,3244545
RR774,5,32525,3245075
RR774,5,32528,3246068
RR774,4,32537,3247859
RR774,5,32543,3247370
RR774,3,32547,3250443
RR774,5,32560,3248773
RR774,3,32561,3249269
RR774,5,32567,3251651
RR774,5,32569,3249871
RR774,5,32571,3250368
RR774,4,32581,3253843
RR774,3,32585,3253154
RR774,5,32606,3253967
RR774,5,32622,3259230
RR774,5,32626,3257155
RR774,5,32644,3257866
RR774,5,32665,3258184
RR774,4,32669,3262742
RR774,5,32675,3264332
RR774,5,32682,3260181
RR774,5,32687,3261473
RR774,5,32689,3260386
RR774,4,32701,3263170
RR774,5,32707,3266443
RR774,5,32717,3263285
RR774,5,32726,3269531
RR774,5,32727,3264384
RR774,5,32730,3265971
RR774,5,32731,3264388
RR774,5,32734,3266866
RR774,4,32741,3269546
RR774,5,32748,3270741
RR774,3,32767,3273037
RR774,4,32770,3271753
RR774,5,32789,3275336
RR774,5,32792,3273062
RR774,5,32808,3272484
RR774,5,32813,3273281
RR774,4,32833,3279043
RR774,5,32854,3280252
RR774,4,32870,3283139
RR774,4,32884,3282163
RR774,4,32899,3284455
RR774,4,32900,3285743
RR774,3,32901,3281883
RR774,5,32906,3283868
RR774,5,32921,3286061
RR774,5,32941,3287863
RR774,4,32955,3288966
RR774,5,32959,3290455
RR774,5,32976,3292254
RR774,4,32978,3291959
RR774,3,32980,3289783
RR774,4,32994,3295737
RR774,5,32996,3293264
RR774,5,33041,3295289
RR774,5,33059,3301940
RR774,5,33113,3308330
RR774,4,33183,3313647
RR774,5,33187,3312661
RR774,4,33191,3310190
RR774,5,33262,3319171
RR774,5,33270,3318981
RR774,5,33353,3329657
RR774,3,33377,3330176
RR774,4,33384,3334539
RR774,4,33484,3341272
RR774,5,33522,3345666
RR774,5,33572,3351458
RR774,3,33581,3349685
RR774,4,33684,3365331
RR774,5,33728,3365177
RR774,4,33759,3370158
RR774,4,33772,3369676
RR774,5,33953,3389657
RR774,5,34047,3397374
RR774,5,34049,3396089
RR774,4,34113,3403380
RR774,5,34125,3405471
RR774,4,34128,3404484
RR774,2,34196,3412868
RR774,4,34431,3439140
RR774,5,34440,3439446
RR774,4,34603,3454261
RR774,4,34688,3462959
RR774,4,34699,3465643
RR774,5,34859,3478079
RR774,4,34870,3478387
RR774,4,34876,3478789
RR774,5,34920,3484971
RR774,5,34941,3490734
RR774,5,34949,3488465
RR774,4,34954,3490450
RR774,4,34979,3494633
RR774,4,35006,3497036
RR774,3,35270,3522050
RR774,4,35333,3529043
RR774,3,35388,3532662
RR774,4,35428,3537058
RR774,5,35468,3539177
RR774,5,35833,3579934
RR774,5,35991,3590388
RR774,5,36002,3592478
RR774,5,36006,3596640
RR774,5,36164,3612836
RR774,5,36296,3621482
RR774,3,36367,3629671
RR774,5,36433,3638053
RR774,4,36477,3640473
RR774,4,36535,3650233
RR774,4,36549,3648960
RR774,4,36662,3658082
RR774,5,36674,3664331
RR774,5,36850,3679357
RR774,4,36862,3678973
RR774,4,36899,3682376
RR774,5,36923,3689132
RR774,4,36985,3690283
RR774,5,37297,3721780
RR774,4,37333,3725974
RR774,5,37337,3726968
RR774,4,37363,3727687
RR774,4,37371,3730170
RR774,5,37432,3738250
RR774,4,37546,3748264
RR774,5,37576,3748888
RR774,5,37607,3756938
RR774,4,37651,3758368
RR774,4,37707,3763077
RR774,5,37760,3773030
RR774,3,37771,3769180
RR774,4,37834,3778450
RR774,5,37999,3792277
RR774,5,38001,3796932
RR774,5,38027,3797453
RR774,5,38052,3797676
RR774,4,38095,3803857
RR774,5,38201,3811685
RR774,1,38360,3830753
RR774,5,38384,3834638
RR774,5,38473,3839182
RR774,4,38631,3858150
RR774,4,38664,3862737
RR774,5,38684,3863747
RR774,4,38890,3881377
RR774,5,38900,3882377
RR774,5,39007,3894661
RR774,4,39025,3895768
RR774,3,39131,3904982
RR774,5,39149,3907574
RR774,3,39181,3913348
RR774,5,39452,3938468
RR774,5,39532,3947359
RR774,5,39728,3968939
RR774,5,39791,3971675
RR774,5,39815,3976748
RR774,5,39844,3976183
RR774,4,39926,3988244
RR774,5,39936,3987759
RR774,4,39971,3991952
RR774,5,40012,3994567
RR774,5,40284,4023351
RR774,4,40330,4024090
RR774,5,40386,4034937
RR774,5,40411,4036942
RR774,5,40494,4045539
RR774,5,40515,4046550
RR774,4,40532,4045775
RR774,5,40571,4051952
RR774,2,40576,4051363
RR774,5,40590,4055634
RR774,5,40634,4059242
RR774,4,40641,4056675
RR774,5,40691,4063061
RR774,5,40700,4062773
RR774,3,40717,4063879
RR774,5,40745,4066877
RR774,4,40771,4070467
RR774,5,40773,4069875
RR774,5,40776,4072551
RR774,4,40800,4071684
RR774,4,40810,4075753
RR774,4,40820,4077644
RR774,5,40828,4075771
RR774,4,40842,4079151
RR774,5,40879,4081861
RR774,5,40887,4083651
RR774,3,40914,4085559
RR774,4,40928,4089830
RR774,5,40951,4086289
RR774,5,40952,4090547
RR774,5,40999,4094059
RR774,5,41016,4095066
RR774,5,41036,4099442
RR774,5,41059,4097188
RR774,5,41064,4100361
RR774,3,41093,4106231
RR774,5,41131,4106071
RR774,5,41135,4110233
RR774,5,41213,4115855
RR774,3,41228,4116563
RR774,2,41240,4117070
RR774,5,41272,4120468
RR774,4,41318,4125167
RR774,5,41329,4128247
RR774,4,41336,4130135
RR774,5,41354,4128272
RR774,5,41368,4129474
RR774,2,41387,4133453
RR774,5,41450,4137377
RR774,5,41475,4140174
RR774,5,41486,4142858
RR774,5,41529,4148445
RR774,5,41539,4147267
RR774,5,41635,4157263
RR774,4,41640,4159347
RR774,5,41643,4159152
RR774,5,41716,4163383
RR774,1,41769,4173039
RR774,5,41770,4172545
RR774,5,41798,4173761
RR774,5,41810,4173278
RR774,5,41834,4180331
RR774,5,41891,4185338
RR774,5,41906,4187432
RR774,4,41951,4190348
RR774,5,41967,4190562
RR774,4,41980,4191664
RR774,3,42005,4191689
RR774,5,42101,4204853
RR774,5,42113,4208330
RR774,5,42146,4207175
RR774,4,42150,4208466
RR774,4,42209,4216544
RR774,5,42216,4212888
RR774,5,42310,4225456
RR774,4,42468,4240761
RR774,4,42653,4257677
RR774,3,42687,4264047
RR774,5,42702,4262181
RR774,4,42841,4276873
RR774,5,42980,4291070
RR774,4,43148,4310048
RR774,2,43196,4314848
RR774,4,43200,4315644
RR774,4,43212,4313478
RR774,5,43248,4320444
RR774,2,43269,4320168
RR774,5,43274,4319282
RR774,5,43280,4322555
RR774,2,43436,4339343
RR774,4,43486,4341472
RR774,5,43542,4348260
RR774,4,43572,4353834
RR774,4,43583,4353251
RR774,4,43646,4357670
RR774,5,43743,4368558
RR774,5,43806,4371987
RR774,5,43970,4393139
RR774,5,44015,4397936
RR774,5,44022,4393686
RR774,5,44117,4408235
RR774,5,44189,4411178
RR774,5,44347,4427968
RR774,4,44462,4438280
RR774,4,44508,4445256
RR774,5,44595,4455837
RR774,5,44670,4460169
RR774,4,44682,4461369
RR774,3,44767,4471948
RR774,3,44855,4477679
RR774,5,44993,4495538
RR774,5,45014,4494866
RR774,5,45025,4497253
RR774,4,45107,4506245
RR774,5,45239,4517960
RR774,5,45336,4529145
RR774,5,45437,4540037
RR774,5,45574,4554034
RR774,5,45585,4550481
RR774,4,45666,4559076
RR774,4,45702,4566438
RR774,3,45711,4563675
RR774,4,45930,4587555
RR774,5,45943,4589449
RR774,5,46101,4606041
RR774,5,46140,4608159
RR774,5,46141,4606477
RR774,5,46178,4613147
RR774,4,46189,4614247
RR774,5,46196,4613264
RR774,5,46207,4616641
RR774,4,46211,4617932
RR774,3,46220,4613981
RR774,5,46268,4623632
RR774,3,46296,4621779
RR774,5,46309,4623673
RR774,5,46328,4629830
RR774,5,46485,4644243
RR774,4,46564,4651351
RR774,5,46572,4653537
RR774,5,46666,4661353
RR774,4,46841,4675982
RR774,5,46846,4675888
RR774,4,46854,4677678
RR774,1,46869,4679970
RR774,5,46880,4679981
RR774,5,46887,4683651
RR774,4,46910,4683971
RR774,5,46960,4688080
RR774,5,46996,4694452
RR774,3,47055,4701342
RR774,5,47095,4703065
RR774,5,47109,4705059
RR774,5,47131,4707061
RR774,5,47295,4722174
RR774,4,47317,4724869
RR774,3,47351,4726289
RR774,5,47436,4735482
RR774,4,47448,4737375
RR774,4,47470,4741456
RR774,3,47803,4775647
RR774,3,47896,4785343
RR774,5,47898,4782276
RR774,4,47942,4789448
RR774,4,47946,4789749
RR774,4,47957,4788374
RR774,5,47983,4794241
RR774,4,47998,4792771
RR774,5,48049,4800148
RR774,5,48069,4798089
RR774,5,48091,4800289
RR774,3,48111,4803972
RR774,4,48139,4810831
RR774,5,48144,4810242
RR774,5,48223,4818142
RR774,4,48299,4822673
RR774,4,48304,4823569
RR774,4,48342,4829646
RR774,4,48356,4831739
RR774,4,48358,4828771
RR774,3,48363,4831647
RR774,5,48368,4829969
RR774,5,48369,4828287
RR774,5,48379,4830376
RR774,4,48393,4835340
RR774,5,48406,4835155
RR774,3,48408,4835850
RR774,4,48412,4834963
RR774,5,48454,4837381
RR774,5,48457,4838176
RR774,5,48462,4838379
RR774,4,48465,4839669
RR774,4,48466,4840264
RR774,4,48473,4842845
RR774,5,48479,4842356
RR774,5,48480,4841070
RR774,5,48481,4843546
RR774,3,48482,4839290
RR774,4,48496,4842472
RR774,5,48502,4843864
RR774,5,48503,4843271
RR774,5,48511,4847041
RR774,5,48532,4845478
RR774,5,48535,4848946
RR774,4,48551,4849754
RR774,5,48562,4849468
RR774,5,48572,4852151
RR774,5,48599,4851485
RR774,5,48603,4853271
RR774,4,48613,4855558
RR774,5,48617,4855562
RR774,5,48644,4857470
RR774,5,48647,4859552
RR774,5,48659,4857188
RR774,5,48665,4862540
RR774,4,48669,4860663
RR774,5,48673,4860964
RR774,3,48695,4863263
RR774,5,48702,4866141
RR774,4,48703,4864162
RR774,5,48710,4862585
RR774,4,48711,4868130
RR774,5,48725,4866362
RR774,4,48746,4867868
RR774,5,48751,4866586
RR774,4,48761,4867883
RR774,5,48763,4868182
RR774,4,48771,4870368
RR774,4,48772,4870171
RR774,3,48778,4869187
RR774,5,48822,4875468
RR774,5,48839,4879841
RR774,3,48854,4877282
RR774,3,48855,4882431
RR774,5,48880,4884139
RR774,5,48892,4885636
RR774,5,48895,4884055
RR774,4,48902,4882973
RR774,3,48905,4882085
RR774,4,48909,4887138
RR774,5,48914,4888331
RR774,5,48917,4886255
RR774,5,48918,4886355
RR774,5,48932,4885973
RR774,5,48934,4884886
RR774,5,48948,4887474
RR774,5,48958,4890553
RR774,5,48960,4892931
RR774,4,48974,4889678
RR774,5,48976,4893739
RR774,5,49016,4896947
RR774,5,49021,4898338
RR774,5,49027,4894978
RR774,4,49049,4899455
RR774,3,49073,4901756
RR774,3,49091,4901576
RR774,4,49096,4903759
RR774,4,49112,4902884
RR774,4,49114,4905163
RR774,5,49133,4905281
RR774,4,49143,4909647
RR774,5,49159,4910554
RR774,5,49175,4911065
RR774,5,49187,4911176
RR774,5,49193,4915439
RR774,5,49206,4915254
RR774,4,49226,4916264
RR774,5,49238,4916177
RR774,5,49274,4921361
RR774,4,49279,4919188
RR774,4,49282,4921765
RR774,5,49288,4921573
RR774,5,49289,4921178
RR774,5,49295,4922273
RR774,5,49297,4925641
RR774,3,49311,4922784
RR774,5,49325,4929530
RR774,2,49326,4926462
RR774,4,49336,4926967
RR774,5,49337,4926374
RR774,4,49350,4930446
RR774,4,49353,4931142
RR774,5,49363,4933033
RR774,5,49374,4931460
RR774,5,49376,4933739
RR774,5,49386,4930086
RR774,5,49390,4931080
RR774,5,49392,4935042
RR774,5,49393,4936330
RR774,5,49403,4935647
RR774,4,49406,4932680
RR774,5,49407,4933374
