Sale Date,ISBN,Discount,ItemID,OrderID
2193-08-17,989-28-79-11297-4,,107247-28-1505,107247-29905
2193-08-17,989-28-79-11297-4,,107247-89-4713,107247-29906
2193-08-17,989-28-79-86624-2,,107247-29-415,107247-29907
2193-08-17,989-28-79-11297-4,,107247-55-6666,107247-29908
2193-08-17,989-28-79-11297-4,,107247-98-6717,107247-29909
2193-08-17,989-28-79-82197-5,,107247-1-4691,107247-29910
2193-08-17,989-28-79-45675-7,0.13,107247-42-4694,107247-29911
2193-08-17,989-28-79-45675-7,,107247-95-784,107247-29912
2193-08-17,989-28-79-32105-5,,107247-64-4050,107247-29913
2193-08-17,989-28-79-11297-4,,107247-57-5478,107247-29914
2193-08-17,989-28-79-21991-8,,107247-50-2146,107247-29915
2193-08-17,989-28-79-45675-7,,107247-30-1974,107247-29916
2193-08-17,989-28-79-21991-8,,107247-97-3119,107247-29917
2193-08-17,989-28-654-5018-9,,107247-27-3057,107247-29918
2193-08-17,989-28-654-5018-9,,107247-76-7555,107247-29919
2193-08-17,989-28-654-5018-9,,107247-21-638,107247-29920
2193-08-17,989-28-79-69807-2,,107247-26-7058,107247-29922
2193-08-17,989-28-79-69807-2,,107247-87-6457,107247-29923
2193-08-17,989-28-79-69807-2,,107247-87-6456,107247-29924
2193-08-17,989-28-79-13871-4,,107247-70-641,107247-29925
2193-08-17,989-28-79-82125-8,,107247-16-4453,107247-29926
2193-08-17,989-28-79-05670-4,0.13,107247-42-5498,107247-29927
2193-08-17,989-28-79-82125-8,,107247-18-9133,107247-29928
2193-08-17,989-28-79-13871-4,,107247-79-7975,107247-29929
2193-08-17,989-28-79-05670-4,,107247-73-3240,107247-29930
2193-08-17,989-28-79-13871-4,,107247-89-9776,107247-29931
2193-08-17,989-28-79-69807-2,,107247-12-9766,107247-29932
2193-08-17,989-28-79-69807-2,,107247-41-7512,107247-29933
2193-08-17,989-28-79-13871-4,,107247-55-4056,107247-29934
2193-08-17,989-28-79-13871-4,,107247-55-4801,107247-29935
2193-08-17,989-28-79-13871-4,,107247-55-4800,107247-29936
2193-08-17,989-28-79-69807-2,,107247-12-9765,107247-29937
2193-08-17,989-28-79-82125-8,,107247-18-9132,107247-29938
2193-08-17,989-28-79-69807-2,,107247-92-3777,107247-29939
2193-08-17,989-28-79-05670-4,,107247-65-8759,107247-29940
2193-08-17,989-28-79-13871-4,,107247-55-4055,107247-29941
2193-08-17,989-28-79-82125-8,,107247-91-8552,107247-29942
2193-08-17,989-28-79-22562-9,,107247-44-2484,107247-29943
2193-08-17,989-28-79-05670-4,,107247-58-8538,107247-29944
2193-08-17,989-28-79-69807-2,,107247-2-1122,107247-29945
2193-08-17,989-28-79-13871-4,,107247-97-4510,107247-29946
2193-08-17,989-28-79-05670-4,,107247-80-4019,107247-29947
2193-08-17,989-28-79-69807-2,,107247-92-4161,107247-29948
2193-08-17,989-28-79-13871-4,,107247-89-9775,107247-29949
2193-08-17,989-28-79-05670-4,,107247-27-808,107247-29950
2193-08-17,989-28-79-13871-4,0.13,107247-42-5713,107247-29951
2193-08-17,989-28-79-69807-2,,107247-2-1121,107247-29952
2193-08-17,989-28-79-69807-2,,107247-26-7057,107247-29953
2193-08-17,989-28-79-82125-8,,107247-91-8551,107247-29954
2193-08-17,989-28-79-13871-4,,107247-97-4509,107247-29955
2193-08-17,989-28-79-13871-4,,107247-2-2030,107247-29956
2193-08-17,989-28-79-13871-4,,107247-48-2764,107247-29957
2193-08-17,989-28-79-82749-6,,107247-7-5933,107247-29958
2193-08-17,989-28-79-13871-4,,107247-40-8345,107247-29959
2193-08-17,989-28-79-69807-2,,107247-41-7511,107247-29960
2193-08-17,989-28-79-69807-2,,107247-75-6955,107247-29961
2193-08-17,989-28-79-13871-4,,107247-40-8344,107247-29962
2193-08-17,989-28-79-69807-2,,107247-92-4160,107247-29963
2193-08-17,989-28-79-13871-4,0.13,107247-42-5712,107247-29964
2193-08-17,989-28-79-69807-2,,107247-92-3776,107247-29965
2193-08-17,989-28-79-13871-4,,107247-70-640,107247-29966
2193-08-17,989-28-79-05670-4,,107247-84-4343,107247-29967
2193-08-17,989-28-79-82125-8,,107247-37-8542,107247-29968
2193-08-17,989-28-79-05670-4,,107247-19-1537,107247-29969
2193-08-17,989-28-79-69807-2,,107247-1-1468,107247-29970
2193-08-17,989-28-79-13871-4,,107247-63-1161,107247-29971
2193-08-17,989-28-79-69807-2,,107247-22-1191,107247-29972
2193-08-17,989-28-654-2620-7,,107247-74-3100,107247-29973
2193-08-17,989-28-229-1404-4,,107247-11-926,107247-29974
2193-08-17,989-28-229-7592-2,,107247-33-2780,107247-29975
2193-08-17,989-28-229-9769-6,,107247-38-1459,107247-29976
2193-08-17,989-28-229-1404-4,,107247-55-8908,107247-29977
2193-08-17,989-28-229-6632-6,,107247-35-1747,107247-29978
2193-08-17,989-28-229-1404-4,,107247-47-4338,107247-29979
2193-08-17,989-28-229-7592-2,,107247-2-8615,107247-29980
2193-08-17,989-28-229-3157-7,,107247-28-1045,107247-29981
2193-08-17,989-28-229-6632-6,,107247-34-9495,107247-29982
2193-08-17,989-28-229-9769-6,,107247-95-8942,107247-29983
2193-08-17,989-28-229-1404-4,,107247-24-2135,107247-29984
2193-08-17,989-28-229-9769-6,,107247-96-2918,107247-29985
2193-08-17,989-28-229-6632-6,,107247-7-912,107247-29986
2193-08-17,989-28-229-9769-6,,107247-8-9830,107247-29987
2193-08-17,989-28-229-1404-4,,107247-1-3248,107247-29988
2193-08-17,989-28-229-1404-4,,107247-70-1332,107247-29989
2193-08-17,989-28-229-1404-4,,107247-88-2007,107247-29990
2193-08-17,989-28-229-9769-6,,107247-18-3249,107247-29991
2193-08-17,989-28-229-6632-6,,107247-39-5467,107247-29992
2193-08-17,989-28-229-3157-7,,107247-87-5914,107247-29993
2193-08-17,989-28-229-6632-6,,107247-96-6202,107247-29994
2193-08-17,989-28-229-7592-2,,107247-1-9691,107247-29995
2193-08-17,989-28-229-6632-6,,107247-47-8489,107247-29996
2193-08-17,989-28-229-1404-4,,107247-21-6388,107247-29997
2193-08-17,989-28-229-5891-8,0.1,107247-65-8039,107247-29998
2193-08-17,989-28-229-9769-6,,107247-28-4677,107247-29999
2193-08-17,989-28-229-0197-6,,107247-73-3107,107247-30000
2193-08-17,989-28-229-1404-4,,107247-43-1936,107247-30001
2193-08-17,989-28-229-7592-2,,107247-93-9983,107247-30002
2193-08-17,989-28-229-1404-4,,107247-18-7269,107247-30003
2193-08-17,989-28-229-3157-7,,107247-41-3801,107247-30004
2193-08-17,989-28-229-0197-6,,107247-34-6224,107247-30005
2193-08-17,989-28-229-9769-6,,107247-86-5870,107247-30006
2193-08-17,989-28-229-1404-4,,107247-2-9657,107247-30007
2193-08-17,989-28-229-1404-4,,107247-11-6491,107247-30008
2193-08-17,989-28-229-1404-4,,107247-74-4418,107247-30009
2193-08-17,989-28-229-6632-6,,107247-83-8787,107247-30010
2193-08-17,989-28-229-6632-6,,107247-59-4535,107247-30011
2193-08-17,989-28-229-5891-8,0.1,107247-42-2971,107247-30012
2193-08-17,989-28-229-6632-6,,107247-16-3442,107247-30013
2193-08-17,989-28-79-74374-1,,107247-36-7090,107247-30014
2193-08-17,989-28-79-26824-4,,107247-47-2976,107247-30015
2193-08-17,989-28-79-13801-1,,107247-58-7125,107247-30016
2193-08-17,989-28-79-23023-4,,107247-3-823,107247-30017
2193-08-17,989-28-79-71565-6,,107247-18-9093,107247-30018
2193-08-17,989-28-79-40897-8,,107247-93-150,107247-30019
2193-08-17,989-28-79-74374-1,,107247-90-8414,107247-30020
2193-08-17,989-28-79-71565-6,,107247-9-9815,107247-30021
2193-08-17,989-28-79-13801-1,,107247-68-1874,107247-30022
2193-08-17,989-28-79-13801-1,,107247-28-8713,107247-30023
2193-08-17,989-28-79-23023-4,,107247-71-3870,107247-30025
2193-08-17,989-28-79-55752-2,,107247-98-2723,107247-30026
2193-08-17,989-28-79-26824-4,,107247-89-3794,107247-30027
2193-08-17,989-28-79-23023-4,,107247-17-6943,107247-30028
2193-08-17,989-28-79-91028-0,,107247-97-2068,107247-30029
2193-08-17,989-28-79-74374-1,,107247-21-8678,107247-30030
2193-08-17,989-28-79-23023-4,,107247-50-6460,107247-30031
2193-08-17,989-28-79-43574-5,,107247-55-2954,107247-30032
2193-08-17,989-28-79-40897-8,,107247-22-2001,107247-30033
2193-08-17,989-28-79-13801-1,,107247-35-566,107247-30034
2193-08-17,989-28-79-26824-4,,107247-83-1889,107247-30035
2193-08-17,989-28-79-74374-1,,107247-9-2733,107247-30036
2193-08-17,989-28-79-74374-1,,107247-68-4174,107247-30037
2193-08-17,989-28-79-26824-4,,107247-74-5190,107247-30038
2193-08-17,989-28-79-68089-3,0.05,107247-92-5440,107247-30039
2193-08-17,989-28-79-40897-8,,107247-16-6081,107247-30040
2193-08-17,989-28-79-26824-4,,107247-83-3354,107247-30041
2193-08-17,989-28-79-13801-1,,107247-36-2983,107247-30042
2193-08-17,989-28-79-23023-4,,107247-79-7265,107247-30044
2193-08-17,989-28-79-23023-4,,107247-97-5129,107247-30045
2193-08-17,989-28-79-26824-4,,107247-57-5506,107247-30046
2193-08-17,989-28-79-13801-1,,107247-3-5966,107247-30047
2193-08-17,989-28-79-91028-0,,107247-74-1697,107247-30048
2193-08-17,989-28-79-74374-1,,107247-38-5053,107247-30049
2193-08-17,989-28-79-71565-6,,107247-75-5964,107247-30050
2193-08-17,989-28-79-23023-4,,107247-5-8720,107247-30051
2193-08-17,989-28-79-40897-8,,107247-54-2637,107247-30052
2193-08-17,989-28-79-74374-1,,107247-45-5816,107247-30053
2193-08-17,989-28-79-74374-1,,107247-11-4838,107247-30054
2193-08-17,989-28-79-26824-4,0.13,107247-42-233,107247-30055
2193-08-17,989-28-79-13801-1,,107247-47-7330,107247-30056
2193-08-17,989-28-79-74374-1,,107247-72-796,107247-30057
2193-08-17,989-28-79-13801-1,,107247-98-4225,107247-30058
2193-08-17,989-28-79-23023-4,,107247-13-2309,107247-30059
2193-08-17,989-28-79-13801-1,,107247-11-3455,107247-30060
2193-08-17,989-28-79-13801-1,,107247-12-6376,107247-30061
2193-08-17,989-28-79-55752-2,,107247-17-7871,107247-30062
2193-08-17,989-28-79-13801-1,,107247-27-7731,107247-30063
2193-08-17,989-28-79-55824-6,,107247-65-6103,107247-30064
2193-08-17,989-28-79-13801-1,,107247-76-6237,107247-30065
2193-08-17,989-28-79-91028-0,,107247-8-7437,107247-30066
2193-08-17,989-28-79-23023-4,,107247-8-9258,107247-30067
2193-08-17,989-28-79-68089-3,0.05,107247-84-5086,107247-30068
2193-08-17,989-28-79-23023-4,,107247-6-6122,107247-30069
2193-08-17,989-28-79-91028-0,,107247-54-9563,107247-30070
2193-08-17,989-28-79-74374-1,,107247-90-9214,107247-30072
2193-08-17,989-28-79-23023-4,,107247-29-1897,107247-30073
2193-08-17,989-28-79-71565-6,,107247-63-9430,107247-30074
2193-08-17,989-28-79-74374-1,,107247-26-2319,107247-30075
2193-08-17,989-28-79-74374-1,,107247-39-3849,107247-30076
2193-08-17,989-28-79-36485-4,,107247-65-3871,107247-30077
2193-08-17,989-28-79-74374-1,,107247-41-9709,107247-30078
2193-08-17,989-28-79-74374-1,,107247-79-660,107247-30079
2193-08-17,989-28-79-13801-1,,107247-76-515,107247-30080
2193-08-17,989-28-79-13801-1,,107247-80-4600,107247-30081
2193-08-17,989-28-79-23023-4,,107247-28-6487,107247-30082
2193-08-17,989-28-79-13801-1,,107247-15-554,107247-30083
2193-08-17,989-28-79-68089-3,0.05,107247-41-5345,107247-30084
2193-08-17,989-28-79-71565-6,,107247-60-2813,107247-30085
2193-08-17,989-28-79-13801-1,,107247-34-2736,107247-30086
2193-08-17,989-28-79-71565-6,,107247-39-2226,107247-30087
2193-08-17,989-28-79-74374-1,,107247-69-3983,107247-30088
2193-08-17,989-28-79-13801-1,,107247-81-699,107247-30089
2193-08-17,989-28-79-74374-1,,107247-98-8371,107247-30090
2193-08-17,989-28-79-71565-6,,107247-17-8631,107247-30091
2193-08-17,989-28-79-13801-1,,107247-85-1033,107247-30092
2193-08-17,989-28-79-23023-4,,107247-10-6247,107247-30093
2193-08-17,989-28-79-23023-4,,107247-46-1322,107247-30094
2193-08-17,989-28-79-74374-1,,107247-64-7633,107247-30095
2193-08-17,989-28-79-13801-1,,107247-74-4177,107247-30096
2193-08-17,989-28-79-74374-1,,107247-24-184,107247-30097
2193-08-17,989-28-3705-222-9,,107247-48-6490,107247-30098
2193-08-17,989-28-3705-222-9,,107247-93-6110,107247-30099
2193-08-17,989-28-3705-492-6,,107247-73-3401,107247-30100
2193-08-17,989-28-3705-222-9,,107247-20-1479,107247-30101
2193-08-17,989-28-79-14379-4,,107247-57-3768,107247-30102
2193-08-17,989-28-3705-492-6,,107247-20-4009,107247-30103
2193-08-17,989-28-3705-222-9,,107247-8-6229,107247-30104
2193-08-17,989-28-3705-222-9,,107247-94-9489,107247-30105
2193-08-17,989-28-3705-222-9,,107247-83-1484,107247-30106
2193-08-17,989-28-3705-222-9,,107247-14-189,107247-30107
2193-08-17,989-28-3705-492-6,,107247-88-191,107247-30108
2193-08-17,989-28-3705-222-9,,107247-56-7294,107247-30109
2193-08-17,989-28-3705-222-9,,107247-9-6214,107247-30110
2193-08-17,989-28-3705-492-6,,107247-24-926,107247-30111
2193-08-17,989-28-3705-492-6,,107247-62-2114,107247-30112
2193-08-17,989-28-3705-987-7,,107247-38-7630,107247-30113
2193-08-17,989-28-3705-007-2,,107247-40-3784,107247-30113
2193-08-17,989-28-3705-987-7,,107247-25-4178,107247-30114
2193-08-17,989-28-3705-583-1,,107247-37-5046,107247-30114
2193-08-17,989-28-3705-987-7,,107247-3-7233,107247-30115
2193-08-17,989-28-3705-775-0,,107247-8-8991,107247-30115
2193-08-17,989-28-79-11297-4,,107247-25-4074,107247-30116
2193-08-17,989-28-79-11297-4,,107247-62-8020,107247-30116
2193-08-17,989-28-79-11297-4,,107247-2-1264,107247-30117
2193-08-17,989-28-79-32105-5,,107247-87-19,107247-30117
2193-08-17,989-28-79-45675-7,,107247-37-8898,107247-30118
2193-08-17,989-28-79-13871-4,,107247-48-2763,107247-30118
2193-08-17,989-28-79-82125-8,,107247-16-4452,107247-30119
2193-08-17,989-28-79-69807-2,,107247-2-8657,107247-30119
2193-08-17,989-28-79-69807-2,,107247-2-8656,107247-30120
2193-08-17,989-28-79-05670-4,,107247-30-2560,107247-30120
2193-08-17,989-28-79-13871-4,,107247-63-1160,107247-30121
2193-08-17,989-28-79-82749-6,,107247-7-5932,107247-30121
2193-08-17,989-28-229-6632-6,,107247-51-5066,107247-30122
2193-08-17,989-28-229-0197-6,,107247-75-9200,107247-30122
2193-08-17,989-28-229-7592-2,,107247-37-5591,107247-30123
2193-08-17,989-28-79-74374-1,,107247-48-4774,107247-30123
2193-08-17,989-28-79-68089-3,0.05,107247-40-6550,107247-30124
2193-08-17,989-28-79-91028-0,,107247-10-1694,107247-30124
2193-08-17,989-28-79-74374-1,,107247-55-2915,107247-30125
2193-08-17,989-28-79-23023-4,,107247-95-5031,107247-30125
2193-08-17,989-28-79-13801-1,,107247-1-3326,107247-30126
2193-08-17,989-28-79-43574-5,,107247-13-789,107247-30126
2193-08-17,989-28-79-55824-6,,107247-24-7472,107247-30127
2193-08-17,989-28-79-23023-4,,107247-47-3944,107247-30127
2193-08-17,989-28-79-71565-6,,107247-1-7506,107247-30128
2193-08-17,989-28-79-51397-9,,107247-19-9211,107247-30128
2193-08-17,989-28-79-68089-3,0.05,107247-28-4874,107247-30129
2193-08-17,989-28-79-26824-4,,107247-89-3514,107247-30129
2193-08-17,989-28-79-44730-4,,107247-34-5320,107247-30130
2193-08-17,989-28-79-13801-1,,107247-69-7930,107247-30130
2193-08-17,989-28-3705-492-6,,107247-17-9321,107247-30131
2193-08-17,989-28-79-03683-6,,107247-66-1327,107247-30131
2193-08-17,989-28-3705-987-7,,107247-18-4969,107247-30132
2193-08-17,989-28-3705-222-9,,107247-28-7150,107247-30132
2193-08-17,989-28-3705-492-6,,107247-40-1127,107247-30132
2193-08-17,989-28-79-69807-2,,107247-1-1467,107247-30133
2193-08-17,989-28-79-13871-4,,107247-2-2029,107247-30133
2193-08-17,989-28-79-82197-5,,107247-51-1550,107247-30133
2193-08-17,989-28-3705-007-2,,107247-31-7781,107247-30134
2193-08-17,989-28-3705-649-4,,107247-37-5653,107247-30134
2193-08-17,989-28-79-69807-2,,107247-22-1190,107247-30135
2193-08-17,989-28-79-69807-2,,107247-75-6954,107247-30135
2193-08-17,989-28-229-6632-6,,107247-89-14,107247-30135
2193-08-17,989-28-79-74374-1,,107247-30-9654,107247-30136
2193-08-17,989-28-79-74374-1,,107247-31-5258,107247-30136
2193-08-17,989-28-79-13801-1,,107247-40-7078,107247-30136
2193-08-17,989-28-79-23023-4,,107247-57-1747,107247-30136
2193-08-17,989-28-79-23023-4,,107247-23-4620,107247-30137
2193-08-17,989-28-79-26824-4,,107247-68-5592,107247-30137
2193-08-17,989-28-79-13801-1,,107247-78-5381,107247-30137
2193-08-17,989-28-3705-222-9,,107247-56-9402,107247-30138
2193-08-17,989-28-3705-007-2,,107247-67-1348,107247-30138
2193-08-17,989-28-79-23015-9,,107247-79-8177,107247-30138
2193-08-17,989-28-3705-007-2,,107247-4-4183,107247-30139
2193-08-17,989-28-79-07610-8,,107247-49-7897,107247-30139
2193-08-17,989-28-79-13871-4,,107247-79-7974,107247-30139
2193-08-17,989-28-79-45675-7,,107247-92-2541,107247-30139
2193-08-17,989-28-3705-492-6,,107247-25-7990,107247-30140
2193-08-17,989-28-79-74374-1,,107247-32-2681,107247-30140
2193-08-17,989-28-79-82125-8,,107247-37-8541,107247-30140
2193-08-18,989-28-3705-007-2,,107248-5-5625,107248-30141
2193-08-18,989-28-3705-649-4,,107248-30-9377,107248-30142
2193-08-18,989-28-3705-987-7,,107248-60-1176,107248-30143
2193-08-18,989-28-3705-583-1,,107248-81-5152,107248-30144
2193-08-18,989-28-3705-007-2,,107248-40-8786,107248-30145
2193-08-18,989-28-3705-592-3,,107248-28-9321,107248-30146
2193-08-18,989-28-3705-007-2,,107248-98-755,107248-30147
2193-08-18,989-28-3705-138-3,,107248-9-6892,107248-30148
2193-08-18,989-28-3705-007-2,,107248-44-9738,107248-30149
2193-08-18,989-28-3705-649-4,,107248-22-3821,107248-30150
2193-08-18,989-28-3705-007-2,,107248-74-4083,107248-30151
2193-08-18,989-28-3705-987-7,,107248-20-5587,107248-30152
2193-08-18,989-28-3705-987-7,,107248-1-9786,107248-30153
2193-08-18,989-28-3705-987-7,,107248-11-9432,107248-30154
2193-08-18,989-28-3705-138-3,,107248-34-6461,107248-30155
2193-08-18,989-28-3705-987-7,,107248-1-4055,107248-30156
2193-08-18,989-28-3705-007-2,,107248-68-1773,107248-30157
2193-08-18,989-28-3705-592-3,,107248-61-270,107248-30158
2193-08-18,989-28-3705-007-2,,107248-49-9348,107248-30159
2193-08-18,989-28-3705-775-0,,107248-71-9079,107248-30160
2193-08-18,989-28-3705-649-4,,107248-11-4287,107248-30161
2193-08-18,989-28-3705-007-2,,107248-41-741,107248-30162
2193-08-18,989-28-3705-007-2,,107248-11-9434,107248-30163
2193-08-18,989-28-3705-987-7,,107248-88-1200,107248-30164
2193-08-18,989-28-3705-007-2,,107248-40-9924,107248-30165
2193-08-18,989-28-3705-007-2,,107248-96-9397,107248-30166
2193-08-18,989-28-3705-007-2,,107248-25-2257,107248-30167
2193-08-18,989-28-3705-649-4,,107248-66-3711,107248-30168
2193-08-18,989-28-3705-007-2,,107248-74-2710,107248-30169
2193-08-18,989-28-3705-007-2,0.13,107248-42-3259,107248-30170
2193-08-18,989-28-3705-007-2,,107248-61-3212,107248-30171
2193-08-18,989-28-3705-007-2,,107248-47-6700,107248-30172
2193-08-18,989-28-3705-583-1,,107248-32-1100,107248-30173
2193-08-18,989-28-3705-007-2,,107248-4-1724,107248-30174
2193-08-18,989-28-3705-987-7,,107248-13-7748,107248-30175
2193-08-18,989-28-79-04510-4,,107248-96-470,107248-30176
2193-08-18,989-28-79-45675-7,,107248-7-1347,107248-30177
2193-08-18,989-28-79-45675-7,,107248-58-6686,107248-30178
2193-08-18,989-28-79-27078-0,,107248-39-1007,107248-30179
2193-08-18,989-28-79-82197-5,,107248-46-8997,107248-30180
2193-08-18,989-28-79-86624-2,,107248-98-1645,107248-30181
2193-08-18,989-28-79-45675-7,,107248-53-2112,107248-30182
2193-08-18,989-28-79-27078-0,,107248-80-6594,107248-30183
2193-08-18,989-28-79-30536-9,,107248-1-1979,107248-30184
2193-08-18,989-28-79-01991-4,,107248-4-2922,107248-30185
2193-08-18,989-28-79-22871-2,,107248-47-6127,107248-30186
2193-08-18,989-28-79-18127-7,,107248-58-7076,107248-30187
2193-08-18,989-28-79-82197-5,,107248-74-8576,107248-30188
2193-08-18,989-28-79-11297-4,,107248-14-118,107248-30189
2193-08-18,989-28-79-45675-7,,107248-55-6835,107248-30190
2193-08-18,989-28-79-30536-9,,107248-48-3913,107248-30191
2193-08-18,989-28-79-45675-7,,107248-33-6287,107248-30192
2193-08-18,989-28-79-30536-9,,107248-2-7427,107248-30193
2193-08-18,989-28-654-0127-3,,107248-63-2082,107248-30194
2193-08-18,989-28-654-3899-6,,107248-13-4824,107248-30195
2193-08-18,989-28-654-3899-6,,107248-14-367,107248-30196
2193-08-18,989-28-654-2017-5,,107248-96-4492,107248-30197
2193-08-18,989-28-79-69807-2,,107248-19-2382,107248-30198
2193-08-18,989-28-79-69807-2,,107248-24-3263,107248-30199
2193-08-18,989-28-79-69807-2,,107248-89-6945,107248-30200
2193-08-18,989-28-79-82749-6,,107248-66-5923,107248-30201
2193-08-18,989-28-79-69807-2,,107248-24-3262,107248-30202
2193-08-18,989-28-79-69807-2,,107248-78-5509,107248-30203
2193-08-18,989-28-79-13871-4,,107248-84-8778,107248-30204
2193-08-18,989-28-79-05670-4,,107248-71-559,107248-30205
2193-08-18,989-28-79-69807-2,,107248-44-6739,107248-30206
2193-08-18,989-28-79-69807-2,,107248-49-7472,107248-30207
2193-08-18,989-28-79-69807-2,,107248-97-3052,107248-30208
2193-08-18,989-28-79-69807-2,,107248-73-8105,107248-30209
2193-08-18,989-28-79-82749-6,,107248-62-6487,107248-30210
2193-08-18,989-28-79-69807-2,,107248-73-8104,107248-30211
2193-08-18,989-28-79-69807-2,,107248-3-678,107248-30212
2193-08-18,989-28-79-69807-2,,107248-75-5487,107248-30213
2193-08-18,989-28-79-13871-4,,107248-80-8333,107248-30214
2193-08-18,989-28-79-69807-2,,107248-89-6944,107248-30215
2193-08-18,989-28-79-69807-2,,107248-97-3051,107248-30216
2193-08-18,989-28-79-69807-2,,107248-98-7515,107248-30217
2193-08-18,989-28-79-69807-2,,107248-44-6738,107248-30218
2193-08-18,989-28-79-13871-4,,107248-80-8332,107248-30219
2193-08-18,989-28-79-05670-4,,107248-5-8693,107248-30220
2193-08-18,989-28-79-05670-4,,107248-65-2125,107248-30221
2193-08-18,989-28-79-13871-4,,107248-28-7106,107248-30222
2193-08-18,989-28-79-82125-8,,107248-28-725,107248-30223
2193-08-18,989-28-79-13871-4,,107248-13-8584,107248-30224
2193-08-18,989-28-79-69807-2,,107248-18-2550,107248-30225
2193-08-18,989-28-79-69807-2,,107248-19-2381,107248-30226
2193-08-18,989-28-79-13871-4,,107248-80-4368,107248-30227
2193-08-18,989-28-79-69807-2,,107248-75-5486,107248-30228
2193-08-18,989-28-79-69807-2,,107248-8-1454,107248-30229
2193-08-18,989-28-79-69807-2,,107248-49-7471,107248-30230
2193-08-18,989-28-79-69807-2,,107248-78-5508,107248-30231
2193-08-18,989-28-79-69807-2,,107248-18-2549,107248-30232
2193-08-18,989-28-79-69807-2,,107248-98-7514,107248-30233
2193-08-18,989-28-79-82125-8,,107248-28-724,107248-30234
2193-08-18,989-28-79-69807-2,,107248-46-1713,107248-30235
2193-08-18,989-28-79-13871-4,,107248-13-8583,107248-30236
2193-08-18,989-28-79-13871-4,,107248-28-7105,107248-30237
2193-08-18,989-28-79-69807-2,,107248-3-677,107248-30238
2193-08-18,989-28-654-6033-1,,107248-9-5836,107248-30239
2193-08-18,989-28-654-0047-4,,107248-27-3205,107248-30240
2193-08-18,989-28-654-6033-1,,107248-53-8856,107248-30241
2193-08-18,989-28-229-0197-6,,107248-20-9364,107248-30242
2193-08-18,989-28-229-5891-8,0.1,107248-75-1785,107248-30243
2193-08-18,989-28-229-7592-2,,107248-84-8390,107248-30244
2193-08-18,989-28-229-9769-6,,107248-89-7260,107248-30245
2193-08-18,989-28-229-1404-4,,107248-25-3834,107248-30246
2193-08-18,989-28-229-0197-6,,107248-18-1704,107248-30247
2193-08-18,989-28-229-9769-6,,107248-95-683,107248-30248
2193-08-18,989-28-229-3157-7,,107248-41-8542,107248-30249
2193-08-18,989-28-229-1404-4,,107248-58-9632,107248-30250
2193-08-18,989-28-229-0197-6,,107248-58-3112,107248-30251
2193-08-18,989-28-229-3157-7,,107248-86-5538,107248-30252
2193-08-18,989-28-229-7592-2,,107248-9-3817,107248-30253
2193-08-18,989-28-229-1404-4,,107248-74-6688,107248-30254
2193-08-18,989-28-229-7592-2,,107248-97-3630,107248-30255
2193-08-18,989-28-229-3157-7,,107248-33-7209,107248-30256
2193-08-18,989-28-229-6632-6,,107248-78-6390,107248-30257
2193-08-18,989-28-229-7592-2,,107248-56-2738,107248-30258
2193-08-18,989-28-229-7592-2,,107248-63-428,107248-30259
2193-08-18,989-28-229-6632-6,,107248-86-5838,107248-30260
2193-08-18,989-28-229-7592-2,,107248-43-2787,107248-30261
2193-08-18,989-28-229-1404-4,,107248-46-722,107248-30262
2193-08-18,989-28-229-7592-2,,107248-30-7043,107248-30263
2193-08-18,989-28-229-1404-4,,107248-64-825,107248-30264
2193-08-18,989-28-229-5891-8,0.1,107248-3-6641,107248-30265
2193-08-18,989-28-229-9769-6,,107248-19-6982,107248-30266
2193-08-18,989-28-229-9769-6,,107248-14-2232,107248-30267
2193-08-18,989-28-229-6632-6,,107248-74-3831,107248-30268
2193-08-18,989-28-229-9769-6,,107248-90-8677,107248-30269
2193-08-18,989-28-229-7592-2,,107248-81-4267,107248-30270
2193-08-18,989-28-229-9769-6,,107248-75-9464,107248-30271
2193-08-18,989-28-229-9769-6,,107248-44-4987,107248-30272
2193-08-18,989-28-229-7592-2,,107248-54-4558,107248-30273
2193-08-18,989-28-229-0197-6,,107248-58-3271,107248-30274
2193-08-18,989-28-229-0197-6,,107248-84-4914,107248-30275
2193-08-18,989-28-79-23023-4,,107248-12-1448,107248-30276
2193-08-18,989-28-79-23023-4,,107248-18-7769,107248-30277
2193-08-18,989-28-79-68089-3,0.05,107248-29-1881,107248-30278
2193-08-18,989-28-79-68089-3,0.05,107248-60-4342,107248-30279
2193-08-18,989-28-79-23023-4,,107248-50-4866,107248-30280
2193-08-18,989-28-79-23023-4,,107248-98-8036,107248-30281
2193-08-18,989-28-79-40897-8,,107248-27-5951,107248-30282
2193-08-18,989-28-79-74374-1,0.13,107248-42-4791,107248-30283
2193-08-18,989-28-79-68531-7,,107248-51-1041,107248-30284
2193-08-18,989-28-79-26824-4,,107248-37-4019,107248-30285
2193-08-18,989-28-79-68089-3,0.05,107248-39-6560,107248-30286
2193-08-18,989-28-79-40897-8,,107248-74-2164,107248-30287
2193-08-18,989-28-79-13801-1,,107248-12-7971,107248-30288
2193-08-18,989-28-79-44730-4,,107248-58-6092,107248-30289
2193-08-18,989-28-79-40897-8,,107248-55-5490,107248-30290
2193-08-18,989-28-79-13801-1,,107248-55-2524,107248-30291
2193-08-18,989-28-79-68089-3,0.05,107248-52-2490,107248-30292
